2Theta_deg,Intensity_cps
41.12859,171.88
41.1393,0.0
41.15001,172.04
41.16073,0.0
41.17144,171.94
41.18216,0.0
41.19287,171.72
41.20359,0.0
41.2143,171.69
41.22501,0.0
41.23573,171.6
41.24644,0.0
41.25716,171.64
41.26787,0.0
41.27859,171.54
41.2893,0.0
41.30001,171.44
41.31073,0.0
41.32144,171.46
41.33216,0.0
41.34287,171.36
41.35359,0.0
41.3643,171.08
41.37501,0.0
41.38573,171.24
41.39644,0.0
41.40716,171.24
41.41787,0.0
41.42859,171.22
41.4393,0.0
41.45001,171.04
41.46073,0.0
41.47144,171.14
41.48216,0.0
41.49287,170.98
41.50359,0.0
41.5143,170.9
41.52501,0.0
41.53573,171.08
41.54644,0.0
41.55716,171.18
41.56787,0.0
41.57859,171.18
41.5893,0.0
41.60001,171.3
41.61073,0.0
41.62144,170.74
41.63216,0.0
41.64287,170.94
41.65359,0.0
41.6643,170.72
41.67501,0.0
41.68573,170.82
41.69644,0.0
41.70716,171.28
41.71787,0.0
41.72859,170.98
41.7393,0.0
41.75001,170.82
41.76073,0.0
41.77144,171.02
41.78216,0.0
41.79287,170.88
41.80359,0.0
41.8143,170.8
41.82501,0.0
41.83573,170.94
41.84644,0.0
41.85716,171.06
41.86787,0.0
41.87859,171.0
41.8893,0.0
41.90001,170.8
41.91073,0.0
41.92144,170.9
41.93216,0.0
41.94287,171.02
41.95359,0.0
41.9643,171.18
41.97501,0.0
41.98573,171.04
41.99644,0.0
42.00716,170.86
42.01787,0.0
42.02859,171.16
42.0393,0.0
42.05001,171.18
42.06073,0.0
42.07144,170.5
42.08216,0.0
42.09287,170.9
42.10359,0.0
42.1143,171.08
42.12501,0.0
42.13573,171.24
42.14644,0.0
42.15716,171.34
42.16787,0.0
42.17859,170.98
42.1893,0.0
42.20001,170.98
42.21073,0.0
42.22144,170.86
42.23216,0.0
42.24287,170.86
42.25359,0.0
42.2643,171.02
42.27501,0.0
42.28573,170.94
42.29644,0.0
42.30716,170.84
42.31787,0.0
42.32859,171.04
42.3393,0.0
42.35001,171.2
42.36073,0.0
42.37144,171.36
42.38216,0.0
42.39287,171.14
42.40359,0.0
42.4143,170.96
42.42501,0.0
42.43573,170.96
42.44644,0.0
42.45716,170.74
42.46787,0.0
42.47859,171.02
42.4893,0.0
42.50001,170.8
42.51073,0.0
42.52144,170.96
42.53216,0.0
42.54287,170.98
42.55359,0.0
42.5643,170.96
42.57502,0.0
42.58573,171.14
42.59644,0.0
42.60716,171.32
42.61787,0.0
42.62859,171.38
42.6393,0.0
42.65002,170.98
42.66073,0.0
42.67144,170.72
42.68216,0.0
42.69287,170.84
42.70359,0.0
42.7143,170.8
42.72502,0.0
42.73573,170.86
42.74644,0.0
42.75716,170.88
42.76787,0.0
42.77859,171.02
42.7893,0.0
42.80002,170.94
42.81073,0.0
42.82144,170.54
42.83216,0.0
42.84287,170.82
42.85359,0.0
42.8643,171.0
42.87502,0.0
42.88573,171.0
42.89644,0.0
42.90716,170.98
42.91787,0.0
42.92859,171.12
42.9393,0.0
42.95002,171.14
42.96073,0.0
42.97144,171.12
42.98216,0.0
42.99287,171.28
43.00359,0.0
43.0143,171.06
43.02502,0.0
43.03573,170.82
43.04644,0.0
43.05716,170.78
43.06787,0.0
43.07859,170.86
43.0893,0.0
43.10002,170.96
43.11073,0.0
43.12144,171.0
43.13216,0.0
43.14287,170.88
43.15359,0.0
43.1643,170.9
43.17502,0.0
43.18573,171.08
43.19644,0.0
43.20716,171.1
43.21787,0.0
43.22859,170.98
43.2393,0.0
43.25002,170.84
43.26073,0.0
43.27144,171.16
43.28216,0.0
43.29287,170.9
43.30359,0.0
43.3143,171.14
43.32502,0.0
43.33573,170.96
43.34644,0.0
43.35716,171.08
43.36787,0.0
43.37859,171.24
43.3893,0.0
43.40002,171.3
43.41073,0.0
43.42144,171.1
43.43216,0.0
43.44287,170.94
43.45359,0.0
43.4643,171.16
43.47502,0.0
43.48573,171.38
43.49644,0.0
43.50716,171.3
43.51787,0.0
43.52859,170.84
43.5393,0.0
43.55002,171.06
43.56073,0.0
43.57144,171.26
43.58216,0.0
43.59287,171.16
43.60359,0.0
43.6143,170.96
43.62502,0.0
43.63573,170.96
43.64644,0.0
43.65716,170.7
43.66787,0.0
43.67859,170.94
43.6893,0.0
43.70002,171.0
43.71073,0.0
43.72144,170.78
43.73216,0.0
43.74287,170.84
43.75359,0.0
43.7643,170.96
43.77502,0.0
43.78573,171.08
43.79644,0.0
43.80716,170.88
43.81787,0.0
43.82859,170.82
43.8393,0.0
43.85002,171.16
43.86073,0.0
43.87144,170.9
43.88216,0.0
43.89287,171.08
43.90359,0.0
43.9143,171.08
43.92502,0.0
43.93573,171.0
43.94644,0.0
43.95716,171.04
43.96787,0.0
43.97859,170.9
43.9893,0.0
44.00002,170.84
44.01073,0.0
44.02144,170.78
44.03216,0.0
44.04287,170.96
44.05359,0.0
44.0643,170.78
44.07502,0.0
44.08573,170.96
44.09644,0.0
44.10716,171.02
44.11787,0.0
44.12859,170.7
44.1393,0.0
44.15002,170.68
44.16073,0.0
44.17144,170.96
44.18216,0.0
44.19287,170.7
44.20359,0.0
44.2143,170.78
44.22502,0.0
44.23573,170.86
44.24644,0.0
44.25716,170.96
44.26787,0.0
44.27859,171.2
44.2893,0.0
44.30002,171.0
44.31073,0.0
44.32144,170.66
44.33216,0.0
44.34287,170.88
44.35359,0.0
44.3643,171.0
44.37502,0.0
44.38573,170.68
44.39644,0.0
44.40716,170.62
44.41787,0.0
44.42859,170.94
44.4393,0.0
44.45002,170.88
44.46073,0.0
44.47144,170.78
44.48216,0.0
44.49287,170.92
44.50359,0.0
44.5143,171.12
44.52502,0.0
44.53573,170.94
44.54644,0.0
44.55716,170.98
44.56787,0.0
44.57859,171.12
44.5893,0.0
44.60002,171.46
44.61073,0.0
44.62144,171.24
44.63216,0.0
44.64287,171.1
44.65359,0.0
44.6643,170.88
44.67502,0.0
44.68573,170.88
44.69644,0.0
44.70716,171.08
44.71787,0.0
44.72859,171.24
44.7393,0.0
44.75002,171.44
44.76073,0.0
44.77144,171.68
44.78216,0.0
44.79287,171.68
44.80359,0.0
44.8143,171.88
44.82502,0.0
44.83573,171.91
44.84644,0.0
44.85716,171.91
44.86787,0.0
44.87859,171.97
44.8893,0.0
44.90002,172.26
44.91073,0.0
44.92144,172.29
44.93216,0.0
44.94287,172.38
44.95359,0.0
44.9643,172.25
44.97502,0.0
44.98573,171.97
44.99644,0.0
45.00716,171.71
45.01787,0.0
45.02859,171.63
45.0393,0.0
45.05002,171.8
45.06073,0.0
45.07144,171.84
45.08216,0.0
45.09287,171.69
45.10359,0.0
45.1143,171.44
45.12502,0.0
45.13573,171.59
45.14644,0.0
45.15716,171.34
45.16787,0.0
45.17859,170.96
45.1893,0.0
45.20002,171.4
45.21073,0.0
45.22144,171.08
45.23216,0.0
45.24287,170.96
45.25359,0.0
45.2643,171.18
45.27502,0.0
45.28573,171.26
45.29644,0.0
45.30716,170.88
45.31787,0.0
45.32859,170.82
45.3393,0.0
45.35002,170.86
45.36073,0.0
45.37144,170.94
45.38216,0.0
45.39287,170.74
45.40359,0.0
45.4143,170.76
45.42502,0.0
45.43573,170.68
45.44644,0.0
45.45716,170.92
45.46787,0.0
45.47859,170.88
45.4893,0.0
45.50002,170.78
45.51073,0.0
45.52144,170.9
45.53216,0.0
45.54287,170.94
45.55359,0.0
45.5643,170.98
45.57502,0.0
45.58573,170.82
45.59644,0.0
45.60716,170.8
45.61787,0.0
45.62859,171.1
45.6393,0.0
45.65002,170.96
45.66073,0.0
45.67144,170.96
45.68216,0.0
45.69287,170.94
45.70359,0.0
45.7143,171.12
45.72502,0.0
45.73573,170.94
45.74644,0.0
45.75716,170.86
45.76787,0.0
45.77859,170.84
45.7893,0.0
45.80002,170.9
45.81073,0.0
45.82144,170.88
45.83216,0.0
45.84287,170.7
45.85359,0.0
45.8643,170.64
45.87502,0.0
45.88573,170.74
45.89644,0.0
45.90716,171.04
45.91787,0.0
45.92859,170.84
45.9393,0.0
45.95002,170.78
45.96073,0.0
45.97144,170.74
45.98216,0.0
45.99287,170.6
46.00359,0.0
46.0143,170.9
46.02502,0.0
46.03573,171.04
46.04644,0.0
46.05716,170.78
46.06787,0.0
46.07859,170.94
46.0893,0.0
46.10002,170.96
46.11073,0.0
46.12145,170.72
46.13216,0.0
46.14287,170.64
46.15359,0.0
46.1643,170.94
46.17502,0.0
46.18573,171.18
46.19645,0.0
46.20716,170.92
46.21787,0.0
46.22859,170.88
46.2393,0.0
46.25002,170.78
46.26073,0.0
46.27145,170.76
46.28216,0.0
46.29287,170.94
46.30359,0.0
46.3143,170.82
46.32502,0.0
46.33573,170.86
46.34645,0.0
46.35716,170.82
46.36787,0.0
46.37859,170.9
46.3893,0.0
46.40002,170.9
46.41073,0.0
46.42145,171.04
46.43216,0.0
46.44287,171.26
46.45359,0.0
46.4643,171.0
46.47502,0.0
46.48573,171.04
46.49645,0.0
46.50716,171.12
46.51787,0.0
46.52859,170.82
46.5393,0.0
46.55002,170.96
46.56073,0.0
46.57145,171.02
46.58216,0.0
46.59287,171.02
46.60359,0.0
46.6143,170.82
46.62502,0.0
46.63573,171.16
46.64645,0.0
46.65716,171.0
46.66787,0.0
46.67859,170.76
46.6893,0.0
46.70002,170.64
46.71073,0.0
46.72145,170.76
46.73216,0.0
46.74287,171.0
46.75359,0.0
46.7643,171.0
46.77502,0.0
46.78573,170.98
46.79645,0.0
46.80716,170.96
46.81787,0.0
46.82859,170.96
46.8393,0.0
46.85002,171.1
46.86073,0.0
46.87145,171.0
46.88216,0.0
46.89287,171.06
46.90359,0.0
46.9143,170.66
46.92502,0.0
46.93573,170.98
46.94645,0.0
46.95716,170.98
46.96787,0.0
46.97859,171.24
46.9893,0.0
47.00002,171.26
47.01073,0.0
47.02145,171.28
47.03216,0.0
47.04287,171.22
47.05359,0.0
47.0643,171.55
47.07502,0.0
47.08573,171.53
47.09645,0.0
47.10716,171.61
47.11787,0.0
47.12859,171.71
47.1393,0.0
47.15002,171.84
47.16073,0.0
47.17145,171.8
47.18216,0.0
47.19287,171.7
47.20359,0.0
47.2143,171.81
47.22502,0.0
47.23573,171.73
47.24645,0.0
47.25716,171.75
47.26787,0.0
47.27859,171.84
47.2893,0.0
47.30002,171.86
47.31073,0.0
47.32145,171.84
47.33216,0.0
47.34287,171.91
47.35359,0.0
47.3643,171.79
47.37502,0.0
47.38573,171.84
47.39645,0.0
47.40716,171.77
47.41787,0.0
47.42859,171.76
47.4393,0.0
47.45002,171.55
47.46073,0.0
47.47145,171.46
47.48216,0.0
47.49287,171.38
47.50359,0.0
47.5143,171.3
47.52502,0.0
47.53573,170.94
47.54645,0.0
47.55716,171.32
47.56787,0.0
47.57859,171.26
47.5893,0.0
47.60002,171.26
47.61073,0.0
47.62145,171.18
47.63216,0.0
47.64287,171.1
47.65359,0.0
47.6643,171.22
47.67502,0.0
47.68573,171.5
47.69645,0.0
47.70716,171.24
47.71787,0.0
47.72859,171.18
47.7393,0.0
47.75002,170.9
47.76073,0.0
47.77145,170.98
47.78216,0.0
47.79287,170.9
47.80359,0.0
47.8143,170.92
47.82502,0.0
47.83573,170.78
47.84645,0.0
47.85716,170.78
47.86787,0.0
47.87859,170.74
47.8893,0.0
47.90002,170.96
47.91073,0.0
47.92145,170.84
47.93216,0.0
47.94287,170.78
47.95359,0.0
47.9643,170.86
47.97502,0.0
47.98573,170.96
47.99645,0.0
48.00716,170.82
48.01787,0.0
48.02859,170.7
48.0393,0.0
48.05002,170.7
48.06073,0.0
48.07145,170.68
48.08216,0.0
48.09287,170.9
48.10359,0.0
48.1143,170.68
48.12502,0.0
48.13573,170.68
48.14645,0.0
48.15716,170.8
48.16787,0.0
48.17859,170.64
48.1893,0.0
48.20002,170.9
48.21073,0.0
48.22145,170.9
48.23216,0.0
48.24287,170.84
48.25359,0.0
48.2643,170.8
48.27502,0.0
48.28573,170.72
48.29645,0.0
48.30716,171.04
48.31787,0.0
48.32859,170.96
48.3393,0.0
48.35002,171.1
48.36073,0.0
48.37145,170.82
48.38216,0.0
48.39287,170.84
48.40359,0.0
48.4143,170.84
48.42502,0.0
48.43573,170.72
48.44645,0.0
48.45716,170.66
48.46787,0.0
48.47859,170.94
48.4893,0.0
48.50002,170.9
48.51073,0.0
48.52145,171.1
48.53216,0.0
48.54287,170.9
48.55359,0.0
48.5643,170.88
48.57502,0.0
48.58573,170.94
48.59645,0.0
48.60716,171.0
48.61787,0.0
48.62859,171.02
48.6393,0.0
48.65002,170.82
48.66073,0.0
48.67145,171.02
48.68216,0.0
48.69287,170.9
48.70359,0.0
48.7143,170.74
48.72502,0.0
48.73573,170.76
48.74645,0.0
48.75716,170.72
48.76787,0.0
48.77859,171.06
48.7893,0.0
48.80002,170.94
48.81073,0.0
48.82145,170.68
48.83216,0.0
48.84287,170.8
48.85359,0.0
48.8643,170.7
48.87502,0.0
48.88573,170.98
48.89645,0.0
48.90716,170.88
48.91787,0.0
48.92859,170.76
48.9393,0.0
48.95002,170.7
48.96073,0.0
48.97145,170.82
48.98216,0.0
48.99287,170.72
49.00359,0.0
49.0143,170.54
49.02502,0.0
49.03573,170.52
49.04645,0.0
49.05716,170.54
49.06787,0.0
49.07859,170.86
49.0893,0.0
49.10002,170.66
49.11073,0.0
49.12145,170.58
49.13216,0.0
49.14287,170.58
49.15359,0.0
49.1643,170.5
49.17502,0.0
49.18573,170.94
49.19645,0.0
49.20716,170.66
49.21787,0.0
49.22859,170.48
49.2393,0.0
49.25002,170.5
49.26073,0.0
49.27145,170.7
49.28216,0.0
49.29287,170.62
49.30359,0.0
49.3143,171.08
49.32502,0.0
49.33573,170.82
49.34645,0.0
49.35716,170.7
49.36787,0.0
49.37859,170.82
49.3893,0.0
49.40002,170.66
49.41073,0.0
49.42145,170.68
49.43216,0.0
49.44287,170.8
49.45359,0.0
49.4643,170.78
49.47502,0.0
49.48573,170.84
49.49645,0.0
49.50716,170.72
49.51787,0.0
49.52859,170.74
49.5393,0.0
49.55002,170.72
49.56073,0.0
49.57145,170.82
49.58216,0.0
49.59287,170.92
49.60359,0.0
49.6143,170.88
49.62502,0.0
49.63573,170.64
49.64645,0.0
49.65716,170.88
49.66788,0.0
49.67859,170.92
49.6893,0.0
49.70002,170.98
49.71073,0.0
49.72145,170.94
49.73216,0.0
49.74288,170.92
49.75359,0.0
49.7643,171.0
49.77502,0.0
49.78573,171.1
49.79645,0.0
49.80716,170.84
49.81788,0.0
49.82859,170.82
49.8393,0.0
49.85002,170.88
49.86073,0.0
49.87145,170.88
49.88216,0.0
49.89288,170.74
49.90359,0.0
49.9143,170.94
49.92502,0.0
49.93573,170.94
49.94645,0.0
49.95716,170.92
49.96788,0.0
49.97859,170.76
49.9893,0.0
50.00002,170.84
50.01073,0.0
50.02145,170.9
50.03216,0.0
50.04288,170.86
50.05359,0.0
50.0643,170.9
50.07502,0.0
50.08573,171.02
50.09645,0.0
50.10716,171.02
50.11788,0.0
50.12859,171.12
50.1393,0.0
50.15002,170.7
50.16073,0.0
50.17145,170.74
50.18216,0.0
50.19288,170.74
50.20359,0.0
50.2143,170.8
50.22502,0.0
50.23573,170.72
50.24645,0.0
50.25716,170.7
50.26788,0.0
50.27859,171.04
50.2893,0.0
50.30002,171.08
50.31073,0.0
50.32145,171.24
50.33216,0.0
50.34288,171.06
50.35359,0.0
50.3643,170.96
50.37502,0.0
50.38573,171.0
50.39645,0.0
50.40716,171.16
50.41788,0.0
50.42859,171.22
50.4393,0.0
50.45002,171.3
50.46073,0.0
50.47145,171.34
50.48216,0.0
50.49288,171.28
50.50359,0.0
50.5143,171.42
50.52502,0.0
50.53573,171.54
50.54645,0.0
50.55716,171.24
50.56788,0.0
50.57859,171.59
50.5893,0.0
50.60002,171.64
50.61073,0.0
50.62145,171.9
50.63216,0.0
50.64288,172.38
50.65359,0.0
50.6643,172.76
50.67502,0.0
50.68573,172.96
50.69645,327.68
50.70716,173.28
50.71788,0.0
50.72859,173.76
50.7393,0.0
50.75002,174.15
50.76073,491.52
50.77145,174.44
50.78216,0.0
50.79288,174.64
50.80359,327.68
50.8143,174.61
50.82502,491.52
50.83573,174.49
50.84645,491.52
50.85716,174.39
50.86788,163.84
50.87859,174.21
50.8893,0.0
50.90002,174.08
50.91073,0.0
50.92145,173.87
50.93216,0.0
50.94288,173.82
50.95359,327.68
50.9643,173.77
50.97502,0.0
50.98573,173.58
50.99645,0.0
51.00716,173.58
51.01788,0.0
51.02859,173.38
51.0393,0.0
51.05002,172.96
51.06073,0.0
51.07145,172.67
51.08216,0.0
51.09288,172.32
51.10359,0.0
51.1143,171.96
51.12502,0.0
51.13573,171.89
51.14645,0.0
51.15716,171.68
51.16788,0.0
51.17859,171.32
51.1893,0.0
51.20002,171.1
51.21073,0.0
51.22145,171.16
51.23216,0.0
51.24288,171.26
51.25359,0.0
51.2643,171.36
51.27502,0.0
51.28573,171.3
51.29645,0.0
51.30716,171.4
51.31788,0.0
51.32859,171.12
51.3393,0.0
51.35002,170.92
51.36073,0.0
51.37145,171.18
51.38216,0.0
51.39288,171.08
51.40359,0.0
51.4143,171.16
51.42502,0.0
51.43573,171.22
51.44645,0.0
51.45716,171.02
51.46788,0.0
51.47859,171.08
51.4893,0.0
51.50002,171.12
51.51073,0.0
51.52145,171.04
51.53216,0.0
51.54288,171.22
51.55359,0.0
51.5643,171.16
51.57502,0.0
51.58573,170.94
51.59645,0.0
51.60716,171.08
51.61788,0.0
51.62859,170.88
51.6393,0.0
51.65002,171.2
51.66073,0.0
51.67145,171.4
51.68216,0.0
51.69288,171.56
51.70359,0.0
51.7143,171.36
51.72502,0.0
51.73573,171.46
51.74645,0.0
51.75716,171.66
51.76788,0.0
51.77859,171.73
51.7893,0.0
51.80002,171.74
51.81073,0.0
51.82145,171.74
51.83216,0.0
51.84288,171.66
51.85359,0.0
51.8643,171.62
51.87502,0.0
51.88573,171.86
51.89645,0.0
51.90716,171.96
51.91788,0.0
51.92859,172.08
51.9393,0.0
51.95002,171.94
51.96073,0.0
51.97145,172.22
51.98216,0.0
51.99288,172.24
52.00359,0.0
52.0143,172.23
52.02502,0.0
52.03573,172.46
52.04645,0.0
52.05716,172.68
52.06788,0.0
52.07859,172.6
52.0893,0.0
52.10002,172.5
52.11073,0.0
52.12145,172.52
52.13216,0.0
52.14288,172.27
52.15359,0.0
52.1643,172.19
52.17502,0.0
52.18573,172.12
52.19645,0.0
52.20716,172.02
52.21788,0.0
52.22859,171.95
52.2393,0.0
52.25002,171.82
52.26073,0.0
52.27145,171.77
52.28216,0.0
52.29288,171.78
52.30359,0.0
52.3143,171.69
52.32502,0.0
52.33573,171.68
52.34645,0.0
52.35716,171.61
52.36788,0.0
52.37859,171.18
52.3893,0.0
52.40002,171.14
52.41073,0.0
52.42145,171.28
52.43216,0.0
52.44288,171.12
52.45359,0.0
52.4643,171.06
52.47502,0.0
52.48573,171.0
52.49645,0.0
52.50716,171.38
52.51788,0.0
52.52859,170.94
52.5393,0.0
52.55002,170.84
52.56073,0.0
52.57145,171.1
52.58216,0.0
52.59288,171.36
52.60359,0.0
52.6143,170.96
52.62502,0.0
52.63573,170.9
52.64645,0.0
52.65716,170.92
52.66788,0.0
52.67859,170.8
52.6893,0.0
52.70002,170.78
52.71073,0.0
52.72145,170.96
52.73216,0.0
52.74288,170.88
52.75359,0.0
52.7643,170.74
52.77502,0.0
52.78573,170.9
52.79645,0.0
52.80716,170.82
52.81788,0.0
52.82859,170.9
52.8393,0.0
52.85002,170.9
52.86073,0.0
52.87145,170.84
52.88216,0.0
52.89288,170.98
52.90359,0.0
52.9143,170.74
52.92502,0.0
52.93573,171.02
52.94645,0.0
52.95716,170.96
52.96788,0.0
52.97859,171.12
52.9893,0.0
53.00002,171.26
53.01073,0.0
53.02145,171.28
53.03216,0.0
53.04288,171.0
53.05359,0.0
53.0643,170.8
53.07502,0.0
53.08573,170.94
53.09645,0.0
53.10716,170.82
53.11788,0.0
53.12859,170.86
53.1393,0.0
53.15002,170.96
53.16073,0.0
53.17145,171.1
53.18216,0.0
53.19288,171.12
53.20359,0.0
53.2143,171.2
53.22502,0.0
53.23573,171.22
53.24645,0.0
53.25716,171.26
53.26788,0.0
53.27859,171.08
53.28931,0.0
53.30002,170.96
53.31073,0.0
53.32145,171.16
53.33216,0.0
53.34288,171.26
53.35359,0.0
53.36431,171.36
53.37502,0.0
53.38573,171.06
53.39645,0.0
53.40716,171.06
53.41788,0.0
53.42859,171.18
53.43931,0.0
53.45002,171.04
53.46073,0.0
53.47145,171.16
53.48216,0.0
53.49288,171.0
53.50359,0.0
53.51431,171.06
53.52502,0.0
53.53573,171.16
53.54645,0.0
53.55716,171.04
53.56788,0.0
53.57859,171.0
53.58931,0.0
53.60002,171.02
53.61073,0.0
53.62145,171.28
53.63216,0.0
53.64288,171.28
53.65359,0.0
53.66431,171.08
53.67502,0.0
53.68573,171.3
53.69645,0.0
53.70716,171.28
53.71788,0.0
53.72859,171.44
53.73931,0.0
53.75002,171.4
53.76073,0.0
53.77145,171.46
53.78216,0.0
53.79288,171.26
53.80359,0.0
53.81431,171.3
53.82502,0.0
53.83573,171.32
53.84645,0.0
53.85716,171.36
53.86788,0.0
53.87859,171.56
53.88931,0.0
53.90002,171.5
53.91073,0.0
53.92145,171.52
53.93216,0.0
53.94288,171.52
53.95359,0.0
53.96431,171.46
53.97502,0.0
53.98573,171.3
53.99645,0.0
54.00716,171.48
54.01788,0.0
54.02859,171.58
54.03931,0.0
54.05002,171.68
54.06073,0.0
54.07145,171.76
54.08216,0.0
54.09288,171.82
54.10359,0.0
54.11431,171.81
54.12502,0.0
54.13573,171.77
54.14645,0.0
54.15716,171.88
54.16788,0.0
54.17859,171.86
54.18931,0.0
54.20002,171.99
54.21073,0.0
54.22145,172.13
54.23216,0.0
54.24288,172.16
54.25359,0.0
54.26431,172.22
54.27502,0.0
54.28573,172.43
54.29645,0.0
54.30716,172.51
54.31788,0.0
54.32859,172.49
54.33931,0.0
54.35002,172.77
54.36073,327.68
54.37145,172.92
54.38216,0.0
54.39288,173.03
54.40359,0.0
54.41431,173.11
54.42502,0.0
54.43573,173.24
54.44645,0.0
54.45716,173.49
54.46788,327.68
54.47859,173.85
54.48931,0.0
54.50002,174.07
54.51073,163.84
54.52145,174.31
54.53216,0.0
54.54288,174.62
54.55359,491.52
54.56431,174.9
54.57502,327.68
54.58573,175.28
54.59645,409.6
54.60716,175.48
54.61788,81.92
54.62859,175.58
54.63931,0.0
54.65002,175.85
54.66073,0.0
54.67145,175.91
54.68216,163.84
54.69288,175.95
54.70359,245.76
54.71431,175.93
54.72502,409.6
54.73573,175.78
54.74645,81.92
54.75716,175.78
54.76788,327.68
54.77859,175.73
54.78931,573.44
54.80002,175.59
54.81073,409.6
54.82145,175.55
54.83216,163.84
54.84288,175.53
54.85359,327.68
54.86431,175.38
54.87502,163.84
54.88573,175.02
54.89645,327.68
54.90716,174.93
54.91788,327.68
54.92859,174.74
54.93931,0.0
54.95002,174.48
54.96073,491.52
54.97145,174.23
54.98216,0.0
54.99288,174.12
55.00359,327.68
55.01431,173.71
55.02502,0.0
55.03573,173.33
55.04645,327.68
55.05716,173.14
55.06788,327.68
55.07859,172.93
55.08931,0.0
55.10002,172.68
55.11073,0.0
55.12145,172.67
55.13216,0.0
55.14288,172.55
55.15359,0.0
55.16431,172.25
55.17502,0.0
55.18573,172.2
55.19645,0.0
55.20716,172.14
55.21788,0.0
55.22859,171.95
55.23931,0.0
55.25002,171.71
55.26073,0.0
55.27145,171.71
55.28216,0.0
55.29288,171.7
55.30359,0.0
55.31431,171.54
55.32502,0.0
55.33573,171.58
55.34645,0.0
55.35716,171.58
55.36788,0.0
55.37859,171.48
55.38931,0.0
55.40002,171.4
55.41073,0.0
55.42145,171.34
55.43216,0.0
55.44288,171.59
55.45359,0.0
55.46431,171.59
55.47502,0.0
55.48573,171.4
55.49645,0.0
55.50716,171.38
55.51788,0.0
55.52859,171.48
55.53931,0.0
55.55002,171.18
55.56073,0.0
55.57145,171.26
55.58216,0.0
55.59288,171.3
55.60359,0.0
55.61431,171.14
55.62502,0.0
55.63573,171.16
55.64645,0.0
55.65716,171.1
55.66788,0.0
55.67859,171.04
55.68931,0.0
55.70002,170.94
55.71073,0.0
55.72145,170.86
55.73216,0.0
55.74288,171.1
55.75359,0.0
55.76431,171.0
55.77502,0.0
55.78573,171.06
55.79645,0.0
55.80716,170.94
55.81788,0.0
55.82859,171.04
55.83931,0.0
55.85002,171.14
55.86073,0.0
55.87145,171.04
55.88216,0.0
55.89288,170.86
55.90359,0.0
55.91431,170.92
55.92502,0.0
55.93573,170.9
55.94645,0.0
55.95716,170.72
55.96788,0.0
55.97859,170.6
55.98931,0.0
56.00002,170.72
56.01073,0.0
56.02145,170.8
56.03216,0.0
56.04288,170.96
56.05359,0.0
56.06431,170.68
56.07502,0.0
56.08573,170.76
56.09645,0.0
56.10716,170.52
56.11788,0.0
56.12859,170.7
56.13931,0.0
56.15002,170.92
56.16073,0.0
56.17145,170.68
56.18216,0.0
56.19288,170.78
56.20359,0.0
56.21431,171.04
56.22502,0.0
56.23573,170.94
56.24645,0.0
56.25716,170.92
56.26788,0.0
56.27859,170.92
56.28931,0.0
56.30002,170.78
56.31073,0.0
56.32145,170.46
56.33216,0.0
56.34288,170.52
56.35359,0.0
56.36431,170.88
56.37502,0.0
56.38573,170.94
56.39645,0.0
56.40716,170.64
56.41788,0.0
56.42859,170.82
56.43931,0.0
56.45002,170.74
56.46073,0.0
56.47145,170.86
56.48216,0.0
56.49288,170.86
56.50359,0.0
56.51431,170.6
56.52502,0.0
56.53573,170.62
56.54645,0.0
56.55716,170.54
56.56788,0.0
56.57859,170.62
56.58931,0.0
56.60002,170.76
56.61073,0.0
56.62145,170.82
56.63216,0.0
56.64288,170.7
56.65359,0.0
56.66431,170.6
56.67502,0.0
56.68573,170.54
56.69645,0.0
56.70716,170.76
56.71788,0.0
56.72859,170.68
56.73931,0.0
56.75002,170.6
56.76073,0.0
56.77145,170.82
56.78216,0.0
56.79288,170.7
56.80359,0.0
56.81431,170.68
56.82502,0.0
56.83574,170.92
56.84645,0.0
56.85716,170.86
56.86788,0.0
56.87859,170.68
56.88931,0.0
56.90002,170.72
56.91074,0.0
56.92145,170.84
56.93216,0.0
56.94288,170.7
56.95359,0.0
56.96431,170.62
56.97502,0.0
56.98574,170.82
56.99645,0.0
57.00716,170.88
57.01788,0.0
57.02859,170.76
57.03931,0.0
57.05002,170.78
57.06074,0.0
57.07145,170.82
57.08216,0.0
57.09288,170.58
57.10359,0.0
57.11431,170.54
57.12502,0.0
57.13574,170.72
57.14645,0.0
57.15716,170.98
57.16788,0.0
57.17859,171.02
57.18931,0.0
57.20002,171.08
57.21074,0.0
57.22145,170.96
57.23216,0.0
57.24288,170.6
57.25359,0.0
57.26431,170.46
57.27502,0.0
57.28574,170.7
57.29645,0.0
57.30716,171.0
57.31788,0.0
57.32859,170.94
57.33931,0.0
57.35002,170.78
57.36074,0.0
57.37145,170.82
57.38216,0.0
57.39288,170.72
57.40359,0.0
57.41431,170.76
57.42502,0.0
57.43574,170.76
57.44645,0.0
57.45716,170.78
57.46788,0.0
57.47859,170.66
57.48931,0.0
57.50002,170.54
57.51074,0.0
57.52145,170.82
57.53216,0.0
57.54288,170.66
57.55359,0.0
57.56431,170.8
57.57502,0.0
57.58574,170.78
57.59645,0.0
57.60716,171.02
57.61788,0.0
57.62859,171.08
57.63931,0.0
57.65002,170.88
57.66074,0.0
57.67145,170.64
57.68216,0.0
57.69288,170.86
57.70359,0.0
57.71431,170.8
57.72502,0.0
57.73574,170.9
57.74645,0.0
57.75716,170.64
