2Theta_deg,Intensity_cps
17.3339,0.0
17.34462,0.0
17.35534,0.0
17.36605,0.0
17.37677,0.0
17.38748,0.0
17.3982,0.0
17.40892,0.0
17.41963,0.0
17.43035,0.0
17.44106,0.0
17.45178,0.0
17.46249,0.0
17.47321,0.0
17.48393,0.0
17.49464,0.0
17.50536,0.0
17.51607,0.0
17.52679,0.0
17.53751,0.0
17.54822,0.0
17.55894,0.0
17.56965,0.0
17.58037,0.0
17.59108,0.0
17.6018,0.0
17.61252,0.0
17.62323,0.0
17.63395,0.0
17.64466,0.0
17.65538,0.0
17.6661,0.0
17.67681,0.0
17.68753,0.0
17.69824,0.0
17.70896,0.0
17.71967,0.0
17.73039,0.0
17.74111,0.0
17.75182,0.0
17.76254,0.0
17.77325,0.0
17.78397,0.0
17.79468,0.0
17.8054,0.0
17.81612,0.0
17.82683,0.0
17.83755,0.0
17.84826,0.0
17.85898,0.0
17.8697,0.0
17.88041,0.0
17.89113,0.0
17.90184,0.0
17.91256,0.0
17.92327,0.0
17.93399,0.0
17.94471,0.0
17.95542,0.0
17.96614,0.0
17.97685,0.0
17.98757,0.0
17.99829,0.0
18.009,0.0
18.01972,0.0
18.03043,0.0
18.04115,0.0
18.05186,0.0
18.06258,0.0
18.0733,0.0
18.08401,0.0
18.09473,0.0
18.10544,0.0
18.11616,0.0
18.12688,0.0
18.13759,0.0
18.14831,0.0
18.15902,0.0
18.16974,0.0
18.18045,0.0
18.19117,0.0
18.20189,0.0
18.2126,0.0
18.22332,0.0
18.23403,0.0
18.24475,0.0
18.25547,0.0
18.26618,0.0
18.2769,0.0
18.28761,0.0
18.29833,0.0
18.30904,0.0
18.31976,0.0
18.33048,0.0
18.34119,0.0
18.35191,0.0
18.36262,0.0
18.37334,0.0
18.38405,0.0
18.39477,0.0
18.40549,0.0
18.4162,0.0
18.42692,0.0
18.43763,0.0
18.44835,0.0
18.45907,0.0
18.46978,0.0
18.4805,0.0
18.49121,0.0
18.50193,0.0
18.51264,0.0
18.52336,0.0
18.53408,0.0
18.54479,0.0
18.55551,0.0
18.56622,0.0
18.57694,0.0
18.58766,0.0
18.59837,0.0
18.60909,0.0
18.6198,0.0
18.63052,0.0
18.64123,0.0
18.65195,0.0
18.66267,0.0
18.67338,0.0
18.6841,0.0
18.69481,0.0
18.70553,0.0
18.71625,0.0
18.72696,0.0
18.73768,0.0
18.74839,0.0
18.75911,0.0
18.76982,0.0
18.78054,0.0
18.79126,0.0
18.80197,0.0
18.81269,0.0
18.8234,0.0
18.83412,0.0
18.84483,0.0
18.85555,0.0
18.86627,0.0
18.87698,0.0
18.8877,0.0
18.89841,0.0
18.90913,0.0
18.91985,0.0
18.93056,0.0
18.94128,0.0
18.95199,0.0
18.96271,0.0
18.97342,0.0
18.98414,0.0
18.99486,0.0
19.00557,0.0
19.01629,0.0
19.027,0.0
19.03772,0.0
19.04844,0.0
19.05915,0.0
19.06987,0.0
19.08058,0.0
19.0913,0.0
19.10201,0.0
19.11273,0.0
19.12345,0.0
19.13416,0.0
19.14488,0.0
19.15559,0.0
19.16631,0.0
19.17703,0.0
19.18774,0.0
19.19846,0.0
19.20917,0.0
19.21989,0.0
19.2306,0.0
19.24132,0.0
19.25204,0.0
19.26275,0.0
19.27347,0.0
19.28418,0.0
19.2949,0.0
19.30562,0.0
19.31633,0.0
19.32705,0.0
19.33776,0.0
19.34848,0.0
19.35919,0.0
19.36991,0.0
19.38063,0.0
19.39134,0.0
19.40206,0.0
19.41277,0.0
19.42349,0.0
19.4342,0.0
19.44492,0.0
19.45564,0.0
19.46635,0.0
19.47707,0.0
19.48778,0.0
19.4985,0.0
19.50922,0.0
19.51993,0.0
19.53065,0.0
19.54136,0.0
19.55208,0.0
19.56279,0.0
19.57351,0.0
19.58423,0.0
19.59494,0.0
19.60566,0.0
19.61637,0.0
19.62709,0.0
19.63781,0.0
19.64852,0.0
19.65924,0.0
19.66995,0.0
19.68067,0.0
19.69138,0.0
19.7021,0.0
19.71282,0.0
19.72353,0.0
19.73425,0.0
19.74496,0.0
19.75568,0.0
19.7664,0.0
19.77711,0.0
19.78783,0.0
19.79854,0.0
19.80926,0.0
19.81997,0.0
19.83069,0.0
19.84141,0.0
19.85212,0.0
19.86284,0.0
19.87355,0.0
19.88427,0.0
19.89498,0.0
19.9057,0.0
19.91642,0.0
19.92713,0.0
19.93785,0.0
19.94856,0.0
19.95928,0.0
19.97,0.0
19.98071,0.0
19.99143,0.0
20.00214,0.0
20.01286,0.0
20.02357,0.0
20.03429,0.0
20.04501,0.0
20.05572,0.0
20.06644,0.0
20.07715,0.0
20.08787,0.0
20.09859,327.68
20.1093,0.0
20.12002,327.68
20.13073,0.0
20.14145,327.68
20.15216,0.0
20.16288,0.0
20.1736,327.68
20.18431,0.0
20.19503,327.68
20.20574,327.68
20.21646,327.68
20.22718,0.0
20.23789,0.0
20.24861,0.0
20.25932,0.0
20.27004,327.68
20.28075,327.68
20.29147,327.68
20.30219,0.0
20.3129,0.0
20.32362,0.0
20.33433,0.0
20.34505,0.0
20.35577,0.0
20.36648,0.0
20.3772,0.0
20.38791,0.0
20.39863,0.0
20.40934,0.0
20.42006,0.0
20.43078,0.0
20.44149,0.0
20.45221,0.0
20.46292,0.0
20.47364,0.0
20.48435,0.0
20.49507,0.0
20.50579,0.0
20.5165,0.0
20.52722,0.0
20.53793,0.0
20.54865,0.0
20.55937,0.0
20.57008,0.0
20.5808,0.0
20.59151,0.0
20.60223,0.0
20.61294,0.0
20.62366,0.0
20.63438,0.0
20.64509,0.0
20.65581,0.0
20.66652,0.0
20.67724,0.0
20.68796,0.0
20.69867,0.0
20.70939,0.0
20.7201,0.0
20.73082,0.0
20.74153,0.0
20.75225,0.0
20.76297,0.0
20.77368,0.0
20.7844,0.0
20.79511,0.0
20.80583,0.0
20.81655,0.0
20.82726,0.0
20.83798,0.0
20.84869,0.0
20.85941,0.0
20.87012,0.0
20.88084,0.0
20.89156,0.0
20.90227,0.0
20.91299,0.0
20.9237,0.0
20.93442,0.0
20.94514,0.0
20.95585,0.0
20.96657,0.0
20.97728,0.0
20.988,0.0
20.99871,0.0
21.00943,0.0
21.02015,0.0
21.03086,0.0
21.04158,0.0
21.05229,0.0
21.06301,0.0
21.07372,0.0
21.08444,0.0
21.09516,0.0
21.10587,0.0
21.11659,0.0
21.1273,0.0
21.13802,0.0
21.14874,0.0
21.15945,0.0
21.17017,0.0
21.18088,0.0
21.1916,0.0
21.20231,0.0
21.21303,0.0
21.22375,0.0
21.23446,0.0
21.24518,0.0
21.25589,0.0
21.26661,0.0
21.27733,0.0
21.28804,0.0
21.29876,0.0
21.30947,0.0
21.32019,0.0
21.3309,0.0
21.34162,0.0
21.35234,0.0
21.36305,0.0
21.37377,0.0
21.38448,0.0
21.3952,0.0
21.40592,0.0
21.41663,0.0
21.42735,0.0
21.43806,327.68
21.44878,0.0
21.45949,491.52
21.47021,327.68
21.48093,0.0
21.49164,81.92
21.50236,245.76
21.51307,245.76
21.52379,204.8
21.5345,204.8
21.54522,0.0
21.55594,409.6
21.56665,491.52
21.57737,245.76
